,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2011, Активы  всего, ед. RUB","2011, Валовая прибыль (убыток), ед. RUB","2011, Валовая рентабельность затрат, %","2011, Валовая рентабельность коммерческих и управленческих расходов, %","2011, Валовая рентабельность, %","2011, Внеоборотные активы, ед. RUB","2011, Выручка, ед. RUB","2011, Дебиторская задолженность, ед. RUB","2011, Денежные средства и денежные эквиваленты, ед. RUB","2011, Добавочный капитал, ед. RUB","2011, Долгосрочные обязательства, ед. RUB","2011, Долгосрочные финансовые вложения, ед. RUB","2011, Заёмные средства (долгосрочные), ед. RUB","2011, Заёмные средства (краткосрочные), ед. RUB","2011, Запасы, ед. RUB","2011, Капитал и резервы, ед. RUB","2011, Коммерческие расходы, ед. RUB","2011, Коэффициент абсолютной ликвидности, %","2011, Коэффициент быстрой ликвидности, %","2011, Коэффициент концентрации собственного капитала (автономии), %","2011, Коэффициент маневренности собственных средств, %","2011, Коэффициент обеспеченности собственными оборотными средствами, %","2011, Коэффициент соотношения заемных и собственных средств, %","2011, Коэффициент текущей ликвидности, %","2011, Краткосрочные обязательства, ед. RUB","2011, Краткосрочные финансовые вложения, ед. RUB","2011, Кредиторская задолженность, ед. RUB","2011, Налог на прибыль, ед. RUB","2011, Нематериальные активы, ед. RUB","2011, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2011, Оборотные активы, ед. RUB","2011, Оплата процентов по долговым обязательствам, ед. RUB","2011, Основные средства , ед. RUB","2011, Получение дивидендов, процентов, ед. RUB","2011, Получение кредитов и займов, ед. RUB","2011, Поступление денежных вкладов собственников (участников), ед. RUB","2011, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2011, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2011, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2011, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2011, Поступления от инвестиционных операций, ед. RUB","2011, Поступления от перепродажи финансовых вложений, ед. RUB","2011, Поступления от продаж, ед. RUB","2011, Поступления от текущих операций, ед. RUB","2011, Поступления от финансовых операций, ед. RUB","2011, Прибыль (убыток) до налогообложения , ед. RUB","2011, Прибыль (убыток) от продажи, ед. RUB","2011, Прибыль от приносящей доход деятельности, ед. RUB","2011, Приобретение акций (долей участия), ед. RUB","2011, Приобретение внеоборотных активов, ед. RUB","2011, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2011, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2011, Продажа акций других организаций, ед. RUB","2011, Продажа внеоборотных активов, ед. RUB","2011, Проценты к получению, ед. RUB","2011, Проценты к уплате, ед. RUB","2011, Прочие внеоборотные активы, ед. RUB","2011, Прочие долгосрочные обязательства, ед. RUB","2011, Прочие доходы, ед. RUB","2011, Прочие расходы, ед. RUB","2011, Расходы на содержание аппарата управления, ед. RUB","2011, Расходы на целевые мероприятия, ед. RUB","2011, Резервный капитал, ед. RUB","2011, Рентабельность активов (ROA), %","2011, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2011, Рентабельность затрат, %","2011, Рентабельность капитала (ROE), %","2011, Рентабельность продаж , %","2011, Себестоимость продаж, ед. RUB","2011, Текущий налог на прибыль, ед. RUB","2011, Управленческие расходы, ед. RUB","2011, Чистая норма прибыли (ROS), %","2011, Чистая прибыль (убыток), ед. RUB","2011, Чистые активы, ед. RUB"
736,737,"ИССИНСКИЙ КСМ, ООО",1025800858566.0,2002-02-01,16.0,,Действующая,5814002750.0,Пензенская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,91765000.0,43227000.0,0.2372,7.5704,0.1917,49455000.0,225470000.0,24342000.0,6918000.0,,11788000.0,,11788000.0,,9063000.0,41622000.0,5710000.0,0.0023,0.8668,0.4536,-0.1882,-0.1851,1.2047,1.1031,38355000.0,1958000.0,38355000.0,,34000.0,36622000.0,42310000.0,,45752000.0,,,,,,,,,,,,,32280000.0,37517000.0,,,,,,,,,,,,2443000.0,7680000.0,,,,0.37,0.4738,0.1996,0.879,0.1664,182243000.0,6858000.0,,0.1128,25422000.0,41622000.0
737,738,"ИССКУ, ОАО",1026401857855.0,1992-12-30,25.0,,Действующая,6414003335.0,Саратовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,11857000.0,4856000.0,0.2018,,0.2528,3988000.0,19209000.0,2533000.0,38000.0,2205000.0,,3988000.0,,3867000.0,4572000.0,2599000.0,,0.0041,0.3561,0.2192,-0.5344,-0.1765,3.5621,0.85,9258000.0,,5391000.0,,,-6293000.0,7869000.0,,,,,,,,,,,,,,,-4856000.0,4856000.0,,,,,,,,,,,,,,,,,-0.3287,0.6835,0.2018,-0.8154,0.2528,24065000.0,,,-0.2528,-4856000.0,2599000.0
738,739,"ИСТОК, ООО",1081821000524.0,2008-07-29,9.5,,Действующая,1821007720.0,Удмуртская Республика,"Добыча полезных ископаемых, не включенных в другие группировки",,5853000.0,248000.0,,0.9575,1.0,5563000.0,248000.0,265000.0,5000.0,,,,,4690000.0,20000.0,-250000.0,259000.0,0.0,0.0442,-0.0427,23.252,-20.0448,-24.412,0.0475,6103000.0,,1413000.0,,13000.0,-350000.0,290000.0,,5549000.0,,,,,,,,,,,,,-45000.0,-11000.0,,,,,,,,,4000.0,,,,30000.0,,,,-0.0102,-0.0019,-0.0425,0.1978,-0.0444,,,,-0.1815,-45000.0,-250000.0
739,740,"ИСТОК, ООО",1100327005151.0,2010-04-26,7.5,,Действующая,302884765.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,6446000.0,174000.0,0.0157,,0.0154,2999000.0,11284000.0,1275000.0,1698000.0,,,,,5001000.0,474000.0,519000.0,,0.0029,0.5016,0.0805,-4.7784,-0.7195,11.42,0.5816,5927000.0,,926000.0,,,494000.0,3447000.0,,,,,,,,,,,,,,,66000.0,174000.0,,,,,,,,,,2999000.0,,,108000.0,,,,0.0165,0.0995,0.0157,0.1331,0.0154,11110000.0,,,0.0058,66000.0,519000.0
740,741,"ИСТОК-Д, ООО ФИРМА",1031100407062.0,1994-03-01,24.0,,Действующая,1101016665.0,Коми (Республика),"Добыча прочих полезных ископаемых, не включенных в другие группировки",,34116000.0,18111000.0,0.5528,1.0602,0.356,17069000.0,50875000.0,11433000.0,486000.0,7216000.0,6078000.0,,6078000.0,193000.0,4350000.0,17397000.0,624000.0,0.0005,1.1932,0.5099,0.0189,0.0192,0.961,1.602,10641000.0,60000.0,10448000.0,,120000.0,9781000.0,17047000.0,,16949000.0,,,,,,,,,,,,,1086000.0,1028000.0,,,,,,,,,,,,58000.0,,,,,0.0266,0.0313,0.0206,0.0508,0.0202,32764000.0,217000.0,16459000.0,0.0171,869000.0,17397000.0
741,742,"ИСТРАЗЕМПРОЕКТ, ООО",1107746956503.0,2010-11-24,7.0,2016-01-13,Недействующая,7725709069.0,Москва,"Добыча камня, песка и глины","Ликвидировано от 13.01.2016, Сообщения о принятии решения о ликвидации от 28.10.2015",10309000.0,5396000.0,0.1845,1.3069,0.1558,640000.0,34635000.0,6632000.0,635000.0,,,,,,,1695000.0,4110000.0,0.0035,1.1225,0.1644,0.6224,0.1091,5.082,1.1225,8614000.0,2400000.0,8614000.0,,,1045000.0,9669000.0,,640000.0,,,,,,,,,,,,,1308000.0,1267000.0,,,,,,,,53000.0,,,,,12000.0,,,,0.1909,0.1742,0.038,0.8925,0.0366,29239000.0,261000.0,19000.0,0.0302,1046000.0,1695000.0
742,743,"ИТЕР, ООО",1082506000500.0,2008-06-16,9.5,,Действующая,2506010960.0,Приморский край,Добыча руд прочих цветных металлов,Сообщения о принятии решения о реорганизации от 23.04.2014,44439000.0,19995000.0,0.2717,,0.2136,43000.0,93595000.0,20294000.0,24093000.0,,,,,,,20870000.0,,0.0102,1.8837,0.4696,0.9979,0.4691,1.1293,1.8837,23569000.0,,23569000.0,,,20860000.0,44396000.0,,43000.0,,,,,,,,,,,,,19995000.0,19995000.0,,,,,,,,,,,,,,,,,0.719,0.9832,0.2717,1.5348,0.2136,73600000.0,3999000.0,,0.1709,15996000.0,20870000.0
743,744,"ИТОН-ОЙЛ, ООО",1057749409728.0,2005-12-06,12.0,2012-08-29,Недействующая,7701633406.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,Прекратило деятельность при присоединении от 29.08.2012,388398000.0,1989000.0,7.0532,0.1405,0.8758,269463000.0,2271000.0,116066000.0,2317000.0,,459567000.0,249409000.0,459567000.0,,,-71192000.0,,1.0726,5171.087,-0.1833,4.785,-2.8642,-6.4556,5171.087,23000.0,150000.0,23000.0,,,-71202000.0,118935000.0,,31000.0,,,,,,,,,,,,,9814000.0,-12167000.0,,,,,,,,27286000.0,,,,102961000.0,108266000.0,,,,0.0223,-0.1048,-0.8427,-0.1264,-5.3576,282000.0,,14156000.0,3.727,8464000.0,-71192000.0
744,745,"ИЦ ГАЗИНФОРМПЛАСТ, ООО",1107017000430.0,2010-01-15,8.0,,Действующая,7017253595.0,Томская область,Предоставление прочих услуг в области добычи нефти и природного газа,,84253000.0,53769000.0,0.69,8.2633,0.4083,15674000.0,131695000.0,61592000.0,6605000.0,,699000.0,,,197000.0,367000.0,47215000.0,,0.0018,1.8771,0.5604,0.668,0.4599,0.7845,1.8872,36339000.0,,33782000.0,,,47205000.0,68579000.0,,15674000.0,,,,,,,,,,,,,46675000.0,47262000.0,,,,,,,,218000.0,204000.0,,,16000.0,617000.0,,,,0.6555,0.6088,0.5598,1.181,0.3589,77926000.0,8706000.0,6507000.0,0.2831,37286000.0,47215000.0
745,746,"ИНТЕРСТРОЙ, ООО",1027301108031.0,2002-07-16,15.5,2017-02-15,Недействующая,7318004585.0,Ульяновская область,Добыча глины и каолина,Ликвидировано вследствие банкротства от 15.02.2017,28715000.0,1123000.0,0.7001,1.0665,0.4118,16415000.0,2727000.0,1522000.0,129000.0,725000.0,21587000.0,,21587000.0,,10172000.0,496000.0,,0.0002,0.3209,0.0173,-32.0948,-1.2942,56.8931,1.8546,6632000.0,,6632000.0,,8000.0,-239000.0,12300000.0,,16407000.0,,,,,,,,,,,,,43000.0,70000.0,,,,,,,,,,,,,27000.0,,,,0.0012,0.0025,0.0263,-0.0096,0.0257,1604000.0,9000.0,1053000.0,0.0125,34000.0,496000.0
746,747,"К-2, ООО",1050203754930.0,2005-08-19,12.5,,Действующая,273055496.0,Башкортостан (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,11669000.0,1491000.0,0.2512,0.6843,0.2008,480000.0,7426000.0,3169000.0,14000.0,,3789000.0,,3789000.0,,6649000.0,-7331000.0,,0.0,0.2985,-0.6282,1.0655,-0.6981,-2.5917,0.7356,15211000.0,,15211000.0,,,-7341000.0,11189000.0,,480000.0,,,,,,,,,,,,,-1709000.0,-688000.0,,,,,,,,,180000.0,,,,841000.0,,,,-0.1341,-0.0668,-0.0848,0.264,-0.0926,5935000.0,,2179000.0,-0.2303,-1710000.0,-7331000.0
747,748,"КАДА-НЕФТЕГАЗ, ООО",1067758655854.0,2006-10-25,11.0,,Действующая,7729559865.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,,991717000.0,206000.0,0.9717,0.0034,0.4928,950874000.0,418000.0,14708000.0,7157000.0,938000.0,927480000.0,,922209000.0,,1573000.0,60403000.0,,0.064,10.2426,0.0609,-14.7422,-21.8023,15.4183,10.6528,3834000.0,17399000.0,2091000.0,,,-578859000.0,40843000.0,,319117000.0,,,,,,,,,,,,,-148432000.0,-59865000.0,,,,,,,,840000.0,29451000.0,486563000.0,,308130000.0,368086000.0,,,,-0.13,-0.1785,-0.9931,-0.994,-143.2177,212000.0,,60071000.0,-285.5526,-119361000.0,60403000.0
748,749,"КАЗАКОВСКОЕ, ООО ГГП",1037550024555.0,2003-06-18,14.5,,Действующая,7536051874.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,45936000.0,23205000.0,0.3106,,0.237,3635000.0,97921000.0,6974000.0,28442000.0,,,,,,6885000.0,45843000.0,,3.0583,380.8172,0.998,0.9207,0.9978,0.002,454.8495,93000.0,,93000.0,,,45793000.0,42301000.0,,3635000.0,,,,,,,,,,,,,22808000.0,23205000.0,,,,,,,,422000.0,172000.0,,,116000.0,763000.0,,,,0.4552,1.3265,0.3106,0.4566,0.237,74716000.0,4518000.0,,0.1866,18269000.0,45843000.0
749,750,"КАЙЧАКСКИЙ-1, ООО РАЗРЕЗ",1044243002275.0,2004-11-09,13.0,,В состоянии банкротства,4243004886.0,Кемеровская область,Добыча бурого угля (лигнита) открытым способом,Определение о введении наблюдения от 16.11.2015,32313000.0,34959000.0,0.6693,0.6563,0.401,13023000.0,87188000.0,14236000.0,973000.0,,,,,7694000.0,3691000.0,-4680000.0,36337000.0,0.0003,0.4217,-0.1448,3.7827,-0.9177,-7.9045,0.5215,36993000.0,,28598000.0,,,-4730000.0,19290000.0,,13023000.0,,,,,,,,,,,,,2802000.0,-18309000.0,,,,,,,,,899000.0,,,26220000.0,4210000.0,,,,0.0544,-0.5916,-0.1735,-0.3379,-0.21,52229000.0,,16931000.0,0.0218,1903000.0,-4680000.0
750,751,"КАЛАДЖИНСКИЙ КАРЬЕР, ООО",1092314000217.0,2009-04-09,8.5,,Действующая,2314022471.0,Краснодарский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,361000.0,4480000.0,0.3817,1.0043,0.2763,3000.0,16216000.0,312000.0,11000.0,,,,,,5000.0,24000.0,4461000.0,0.0003,1.0445,0.0665,0.875,0.0588,14.0417,1.0593,337000.0,,337000.0,,,14000.0,357000.0,,3000.0,,,,,,,,,,,,,-15000.0,19000.0,,,,,,,,,,,,,34000.0,,,,-0.0711,0.0594,0.0012,-0.3529,0.0012,11736000.0,,,-0.0009,-15000.0,24000.0
751,752,"КАЛАДЖИНСКИЙ ПЕСОК, ООО",1102314000568.0,2010-10-12,7.0,,Действующая,2314024380.0,Краснодарский край,"Добыча камня, песка и глины",,4085000.0,686000.0,0.3338,,0.2503,3731000.0,2741000.0,325000.0,28000.0,,3177000.0,,3177000.0,,1000.0,347000.0,,0.0005,0.6292,0.0849,-9.7522,-9.5593,10.7723,0.631,561000.0,,561000.0,,,317000.0,354000.0,,3731000.0,,,,,,,,,,,,,407000.0,686000.0,,,,,,,,,,,,,279000.0,,,,0.1476,0.1691,0.3338,1.8605,0.2503,2055000.0,87000.0,,0.1167,320000.0,347000.0
752,753,"КАЛИНИНГРАДНЕФТЬ, ОАО",1023901861631.0,1996-06-07,21.5,,Действующая,3908021385.0,Калининградская область,Добыча сырой нефти,,376320000.0,87981000.0,0.7797,1.124,0.4381,239757000.0,200815000.0,94098000.0,239000.0,4603000.0,,110357000.0,,2000000.0,30974000.0,359369000.0,11945000.0,0.0052,6.2291,0.955,0.3328,0.8759,0.0472,8.0563,16951000.0,8557000.0,14951000.0,,,349108000.0,136563000.0,,109434000.0,,,,,,,,,,,,,14641000.0,9706000.0,,,,,,,,1361000.0,2000.0,19966000.0,,127054000.0,123478000.0,,,738000.0,0.0367,0.0414,0.0508,0.0388,0.0483,112834000.0,951000.0,66330000.0,0.0682,13690000.0,359369000.0
753,754,"КАЛИНИНГРАДСКИЙ КАРЬЕР, ОАО",1023901860267.0,1996-04-10,21.5,,Действующая,3908001519.0,Калининградская область,"Добыча камня, песка и глины",,97640000.0,108245000.0,0.6182,2.3814,0.382,40766000.0,283348000.0,6281000.0,30490000.0,,,,,,18422000.0,73410000.0,,0.0126,1.587,0.7518,0.4447,0.574,0.3301,2.3473,24230000.0,,24230000.0,,,62754000.0,56874000.0,,40766000.0,,,,,,,,,,,,,59193000.0,62790000.0,,,,,,,,206000.0,,,,5415000.0,9218000.0,,,1942000.0,0.5153,0.9591,0.2847,0.8443,0.2216,175103000.0,12538000.0,45455000.0,0.1647,46655000.0,73410000.0
754,755,"КАЛИНИНГРАДСКИЙ ЯНТАРНЫЙ КОМБИНАТ, АО",1153926004616.0,2015-02-17,3.0,,Действующая,3912013210.0,Калининградская область,"Добыча драгоценных и полудрагоценных камней, кроме алмазов",Сообщения о принятии решения о реорганизации от 09.10.2013,1182394000.0,668241000.0,2.2734,2.9182,0.6945,422850000.0,962179000.0,416777000.0,85848000.0,36028000.0,91774000.0,170083000.0,65000000.0,,230787000.0,899789000.0,6724000.0,0.0051,2.7708,0.761,0.5301,0.6279,0.3141,3.9802,190830000.0,10571000.0,190830000.0,,3502000.0,798246000.0,759544000.0,,98207000.0,,,,,,,,,,,,,260586000.0,439247000.0,,,,,,,,102000.0,9440000.0,150993000.0,,226473000.0,395796000.0,,,,0.209,0.5862,0.84,0.2556,0.4565,293938000.0,36191000.0,222270000.0,0.2128,204797000.0,899790000.0
755,756,"КАЛМПЕТРОЛ, ЗАО НК",1020800566159.0,2000-08-22,17.5,,Ликвидируется,803002608.0,Калмыкия (Республика),Добыча сырой нефти,"Находится в стадии ликвидации от 28.03.2016, Решение о признании должника банкротом и открытии конкурсного производства от 19.03.2016",470518000.0,15174000.0,0.08,,0.0741,382502000.0,204882000.0,5691000.0,10413000.0,10010000.0,358224000.0,4000.0,358224000.0,,18040000.0,85761000.0,,0.0058,2.6373,0.1823,-3.4601,-3.3714,4.4864,3.3172,26533000.0,5050000.0,25677000.0,,13394000.0,73211000.0,88016000.0,,368300000.0,,,,,,,,,,,,,4190000.0,15174000.0,,,,,,,,,71000.0,804000.0,,702000.0,11615000.0,,,,0.0088,0.0374,0.08,0.0501,0.0741,189708000.0,,,0.0205,4190000.0,85761000.0
756,757,"КАЛЬЧИНСКОЕ, ООО",1127232033917.0,2012-06-27,5.5,2015-08-10,Недействующая,7206046308.0,Тюменская область,Добыча сырой нефти,"Прекратило деятельность при присоединении от 10.08.2015, Сообщения о принятии решения о реорганизации от 17.06.2015",1156389000.0,44903000.0,0.5525,3.1774,0.3559,1037031000.0,126171000.0,119144000.0,198000.0,,88083000.0,,,,,1038807000.0,,0.0001,4.0462,0.8983,0.0017,0.0149,0.1132,4.0462,29499000.0,,29490000.0,,,1038707000.0,119358000.0,,1015971000.0,,,,,,,,,,,,,30271000.0,30771000.0,,,,,,,,,500000.0,,,,,,,,0.0174,0.0271,0.3225,0.0192,0.2439,81268000.0,6204000.0,14132000.0,0.1556,19627000.0,1038807000.0
757,758,"КАМА-НЕФТЬ, ООО",1098603001859.0,2009-03-25,8.5,,Действующая,8603162782.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,77692000.0,19870000.0,0.9744,,0.4935,16154000.0,40263000.0,29763000.0,115000.0,,,,,,31575000.0,352000.0,,0.0,0.3874,0.0045,-44.892,-0.2568,219.7159,0.7957,77340000.0,85000.0,77340000.0,,,337000.0,61537000.0,,16154000.0,,,,,,,,,,,,,476000.0,19870000.0,,,,,,,,,81000.0,,,13000.0,19326000.0,,,,0.0019,0.2564,0.9744,0.4487,0.4935,20393000.0,95000.0,,0.0032,129000.0,352000.0
758,759,"КАМАБУР, ООО",1115904009980.0,2011-06-16,6.5,,Действующая,5904251230.0,Пермский край,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,18680000.0,37000.0,0.0191,,0.0187,6149000.0,1977000.0,5870000.0,161000.0,,18424000.0,,18424000.0,2000.0,,111000.0,,0.4594,86.4207,0.0059,-54.3964,-0.4818,167.2883,86.4207,145000.0,6500000.0,143000.0,,,11000.0,12531000.0,,6149000.0,,,,,,,,,,,,,13000.0,37000.0,,,,,,,,,,,,18611000.0,18635000.0,,,,0.0012,0.0031,0.0191,0.1982,0.0187,1940000.0,2000.0,,0.0056,11000.0,111000.0
759,760,"КАМГОЛД, АО",1024101016235.0,1994-06-24,23.5,,Действующая,4101027920.0,Камчатский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,5649974000.0,1674434000.0,1.2749,3.396,0.5604,4265222000.0,2987799000.0,332402000.0,4398000.0,,2339891000.0,2349402000.0,2252709000.0,2234116000.0,388913000.0,921953000.0,,0.0017,0.417,0.1632,-3.6263,-2.4143,5.1283,0.5798,2388130000.0,392500000.0,121820000.0,,,919403000.0,1384752000.0,,1694562000.0,,,,,,,,,,,,,949294000.0,1181380000.0,,,,,,,,222872000.0,253528000.0,219584000.0,,1229802000.0,1431232000.0,,,,0.135,0.489,0.654,0.8684,0.3954,1313365000.0,200797000.0,493054000.0,0.2497,745927000.0,921953000.0
760,761,"КАМЕНИЩЕНСКИЙ КАРЬЕР, ООО",1025201019238.0,2001-12-21,16.0,,Действующая,5205004340.0,Нижегородская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Сообщения о принятии решения о реорганизации от 15.03.2017,693488000.0,37541000.0,0.215,1.7478,0.1769,353815000.0,212163000.0,105136000.0,2434000.0,,302704000.0,,302704000.0,216122000.0,173170000.0,43035000.0,21479000.0,0.0015,0.4788,0.0621,-7.2216,-0.9149,15.1145,0.9768,347748000.0,48060000.0,131092000.0,,,37583000.0,339673000.0,,353815000.0,,,,,,,,,,,,,1060000.0,16062000.0,,,,,,,,1954000.0,24013000.0,,,89858000.0,82801000.0,,,,0.0007,0.0254,0.0819,0.0087,0.0757,174622000.0,686000.0,,0.0018,374000.0,43036000.0
761,762,"КАМЕНСК-УРАЛЬСКИЙ КАРЬЕР, ООО",1156612000104.0,2000-12-25,17.0,,Действующая,6612046490.0,Свердловская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Сообщения о принятии решения о реорганизации от 19.11.2014,87273000.0,15797000.0,0.1422,5.7236,0.1245,19372000.0,126888000.0,3126000.0,23830000.0,9454000.0,1117000.0,,,,39169000.0,61980000.0,2760000.0,0.0099,1.1885,0.7102,0.6874,0.6275,0.4081,2.8086,24176000.0,,18248000.0,,,52260000.0,67901000.0,,17736000.0,,,,,,,,,,,,,12445000.0,13037000.0,,,,,,,,699000.0,,1636000.0,,208000.0,1499000.0,,,35000.0,0.1234,0.2172,0.1145,0.1649,0.1027,111091000.0,1658000.0,,0.0762,9671000.0,61980000.0
762,763,"КАМЕНСКИЙ КАРЬЕР, ООО",1047533001581.0,1996-08-09,21.5,,Действующая,7528004655.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,153791000.0,118792000.0,0.3989,,0.2851,83947000.0,416622000.0,48619000.0,1401000.0,,,,,,13672000.0,125750000.0,,0.0005,2.0032,0.8177,0.3324,0.5985,0.223,2.4908,28041000.0,,28041000.0,,,110539000.0,69844000.0,,83947000.0,,,,,,,,,,,,,107195000.0,118792000.0,,,,,,,,,3236000.0,,,5784000.0,14145000.0,,,211000.0,0.6528,0.8123,0.3989,0.9186,0.2851,297830000.0,21803000.0,,0.205,85390000.0,125750000.0
763,764,"КАМЕНСКИЙ ЩЕБЕНОЧНЫЙ ЗАВОД, ООО",1046114002087.0,2004-08-03,13.5,,Действующая,6114008491.0,Ростовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,51215000.0,41172000.0,0.592,0.8419,0.3718,14206000.0,110723000.0,,106000.0,,,,,,13354000.0,-15732000.0,48906000.0,0.0,0.3533,-0.3072,1.903,-0.8089,-4.2555,0.5528,66947000.0,,66947000.0,,,-16732000.0,37009000.0,,11065000.0,,,,,,,,,,,,,-8322000.0,-7734000.0,,,,,,,,,,3141000.0,,,588000.0,,,,-0.1826,-0.3167,-0.0653,0.7192,-0.0698,69551000.0,,,-0.0752,-8322000.0,-15732000.0
764,765,"КАМЕЯ, ГПК ООО",1040900837340.0,2004-08-30,13.5,,Действующая,908004137.0,Карачаево-Черкесская Республика,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Определение о введении наблюдения от 10.12.2012,36758000.0,4146000.0,0.8964,0.527,0.4727,15284000.0,8771000.0,11492000.0,162000.0,,,,,52588000.0,6568000.0,-44525000.0,5000.0,0.0003,0.1834,-1.2113,1.3433,-2.7852,-1.8255,0.2642,81282000.0,2252000.0,28694000.0,,,-45525000.0,21474000.0,,15284000.0,,,,,,,,,,,,,-5074000.0,-3721000.0,,,,,,,,,1039000.0,,,45000.0,359000.0,,,,-0.1537,-0.1116,-0.2979,0.2334,-0.4242,4625000.0,,7862000.0,-0.5785,-5074000.0,-44524000.0
765,766,"КАМЗАС, ООО",1052456000530.0,2005-02-14,13.0,2018-02-22,Недействующая,2456009613.0,Краснодарский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 22.02.2018,23359000.0,2201000.0,0.0652,2.0882,0.0612,1857000.0,35973000.0,8609000.0,997000.0,,,,,6885000.0,9626000.0,-31031000.0,,0.0006,0.2183,-1.3284,1.0598,-1.5295,-1.7528,0.3953,54390000.0,2270000.0,47505000.0,,,-31043000.0,21502000.0,,1814000.0,,,,,,,,,,,,,420000.0,1147000.0,,,,,,,,,,43000.0,,514000.0,1241000.0,,,,0.0125,0.0572,0.0329,-0.011,0.0319,33772000.0,76000.0,1054000.0,0.0096,344000.0,-31031000.0
766,767,"КАМНЕФТЕМАШ, ООО",1091689000237.0,2009-02-18,9.0,2016-02-10,Недействующая,1645024372.0,Республика Татарстан,Предоставление услуг в области добычи нефти и природного газа,"Ликвидировано вследствие банкротства от 10.02.2016, Решение о признании должника банкротом и открытии конкурсного производства от 21.09.2013, Сообщения о принятии решения о ликвидации от 19.09.2012",269735000.0,20503000.0,0.0405,1.2744,0.0389,7143000.0,526528000.0,216382000.0,1089000.0,,179596000.0,,101846000.0,23949000.0,41328000.0,3280000.0,16088000.0,0.0005,2.5474,0.0122,-1.1777,-0.0147,81.2363,3.0232,86859000.0,3213000.0,62909000.0,,,3180000.0,262592000.0,,7143000.0,,,,,,,,,,,,,2696000.0,4415000.0,,,,,,,,,189000.0,,77750000.0,,1530000.0,,,,0.0154,0.0167,0.0085,1.3954,0.0084,506025000.0,,,0.0051,2696000.0,3280000.0
767,768,"КАМСКО-УСТЬИНСКИЙ ГИПСОВЫЙ РУДНИК, ОАО",1021605954534.0,1996-04-03,21.5,,Действующая,1622001932.0,Республика Татарстан,Добыча и первичная обработка известняка и гипсового камня,,306831000.0,131405000.0,0.4664,1.3368,0.318,118305000.0,413172000.0,91462000.0,5663000.0,9565000.0,6454000.0,40000000.0,,,77209000.0,272446000.0,98300000.0,0.0064,3.9854,0.8879,0.5658,0.8176,0.1262,6.7497,27931000.0,12243000.0,27931000.0,,,252052000.0,188526000.0,,78305000.0,,,,,,,,,,,,,32355000.0,33105000.0,,,,,,,,603000.0,45000.0,,,29145000.0,30453000.0,,,289000.0,0.0879,0.134,0.0871,0.0999,0.0801,281767000.0,4086000.0,,0.0625,25835000.0,272446000.0
768,769,"КАМЧАТГОРПРОМСЕРВИС, ООО",1044100645148.0,2004-03-29,13.5,,Действующая,4101095535.0,Камчатский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,2174000.0,2053000.0,0.171,,0.146,16000.0,14062000.0,365000.0,1191000.0,,,,,,602000.0,1716000.0,,0.026,3.3974,0.7893,0.9907,0.7878,0.2669,4.7118,458000.0,,458000.0,,,1706000.0,2158000.0,,16000.0,,,,,,,,,,,,,2032000.0,2053000.0,,,,,,,,1000.0,,,,41000.0,63000.0,,,,1.2956,2.0885,0.171,1.7735,0.146,12009000.0,419000.0,,0.1147,1613000.0,1716000.0
