,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2014, Активы  всего, ед. RUB","2014, Валовая прибыль (убыток), ед. RUB","2014, Валовая рентабельность затрат, %","2014, Валовая рентабельность коммерческих и управленческих расходов, %","2014, Валовая рентабельность, %","2014, Внеоборотные активы, ед. RUB","2014, Выручка, ед. RUB","2014, Дебиторская задолженность, ед. RUB","2014, Денежные средства и денежные эквиваленты, ед. RUB","2014, Добавочный капитал, ед. RUB","2014, Долгосрочные обязательства, ед. RUB","2014, Долгосрочные финансовые вложения, ед. RUB","2014, Заёмные средства (долгосрочные), ед. RUB","2014, Заёмные средства (краткосрочные), ед. RUB","2014, Запасы, ед. RUB","2014, Капитал и резервы, ед. RUB","2014, Коммерческие расходы, ед. RUB","2014, Коэффициент абсолютной ликвидности, %","2014, Коэффициент быстрой ликвидности, %","2014, Коэффициент концентрации собственного капитала (автономии), %","2014, Коэффициент маневренности собственных средств, %","2014, Коэффициент обеспеченности собственными оборотными средствами, %","2014, Коэффициент соотношения заемных и собственных средств, %","2014, Коэффициент текущей ликвидности, %","2014, Краткосрочные обязательства, ед. RUB","2014, Краткосрочные финансовые вложения, ед. RUB","2014, Кредиторская задолженность, ед. RUB","2014, Налог на прибыль, ед. RUB","2014, Нематериальные активы, ед. RUB","2014, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2014, Оборотные активы, ед. RUB","2014, Оплата процентов по долговым обязательствам, ед. RUB","2014, Основные средства , ед. RUB","2014, Получение дивидендов, процентов, ед. RUB","2014, Получение кредитов и займов, ед. RUB","2014, Поступление денежных вкладов собственников (участников), ед. RUB","2014, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2014, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2014, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2014, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2014, Поступления от инвестиционных операций, ед. RUB","2014, Поступления от перепродажи финансовых вложений, ед. RUB","2014, Поступления от продаж, ед. RUB","2014, Поступления от текущих операций, ед. RUB","2014, Поступления от финансовых операций, ед. RUB","2014, Прибыль (убыток) до налогообложения , ед. RUB","2014, Прибыль (убыток) от продажи, ед. RUB","2014, Прибыль от приносящей доход деятельности, ед. RUB","2014, Приобретение акций (долей участия), ед. RUB","2014, Приобретение внеоборотных активов, ед. RUB","2014, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2014, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2014, Продажа акций других организаций, ед. RUB","2014, Продажа внеоборотных активов, ед. RUB","2014, Проценты к получению, ед. RUB","2014, Проценты к уплате, ед. RUB","2014, Прочие внеоборотные активы, ед. RUB","2014, Прочие долгосрочные обязательства, ед. RUB","2014, Прочие доходы, ед. RUB","2014, Прочие расходы, ед. RUB","2014, Расходы на содержание аппарата управления, ед. RUB","2014, Расходы на целевые мероприятия, ед. RUB","2014, Резервный капитал, ед. RUB","2014, Рентабельность активов (ROA), %","2014, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2014, Рентабельность затрат, %","2014, Рентабельность капитала (ROE), %","2014, Рентабельность продаж , %","2014, Себестоимость продаж, ед. RUB","2014, Текущий налог на прибыль, ед. RUB","2014, Управленческие расходы, ед. RUB","2014, Чистая норма прибыли (ROS), %","2014, Чистая прибыль (убыток), ед. RUB","2014, Чистые активы, ед. RUB"
0,1,"2С, ООО",1100265000395.0,2010-04-26,7.5,,Действующая,265034781.0,Башкортостан (Республика),Предоставление услуг в области добычи нефти и природного газа,,93997000.0,1014000.0,0.0122,,0.012,4091000.0,84348000.0,42103000.0,20641000.0,,,,,,20153000.0,9156000.0,,0.2433,0.8222,0.0974,0.5532,0.0563,9.2662,1.0597,84841000.0,,62644000.0,,,9146000.0,89907000.0,,4091000.0,,,,,,,,,,,,,682000.0,1014000.0,,,,,,,,8000.0,,,,9000.0,349000.0,,,,0.0076,0.0153,0.0122,0.0613,0.012,83334000.0,137000.0,,0.0065,545000.0,9156000.0
1,2,"464 КНИ, ООО",1027102871180.0,2002-09-30,15.0,,Действующая,7124021704.0,Тульская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,161351000.0,110424000.0,0.5382,1.1464,0.3499,98384000.0,315613000.0,3496000.0,682000.0,20000000.0,3402000.0,4508000.0,,,44774000.0,7967000.0,46143000.0,0.0045,0.1213,0.0494,-11.3489,-1.4359,19.2524,0.4198,149982000.0,,144491000.0,,,-17601000.0,62967000.0,,87149000.0,,,20000000.0,,,,,,,313847000.0,320434000.0,20000000.0,11501000.0,14105000.0,,,26289000.0,,,,,3000.0,,,,7517000.0,10124000.0,,,58000.0,0.0471,0.1042,0.0468,-1.2488,0.0447,205189000.0,,50176000.0,0.0214,6759000.0,7967000.0
2,3,"STONE CAPITAL, ООО",1036605194614.0,1994-04-01,23.5,,Действующая,6664007389.0,Свердловская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,18158000.0,6609000.0,1.8127,1.0424,0.6445,8152000.0,10255000.0,3607000.0,12000.0,6583000.0,,,,113000.0,6358000.0,15347000.0,,0.0043,1.2978,0.8452,0.4688,0.7191,0.1832,3.5596,2811000.0,,2698000.0,,,-25550000.0,10006000.0,,8152000.0,,289000.0,,,,,,,,9179000.0,11022000.0,289000.0,67000.0,269000.0,,,,,,,,,,,,,202000.0,,,,0.0019,0.0148,0.0269,0.0022,0.0262,3646000.0,33000.0,6340000.0,0.0033,34000.0,15347000.0
3,4,"А-СЕРВИС, ООО",1072225011935.0,2007-09-28,10.0,,Действующая,2225088880.0,Алтайский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,13697000.0,4270000.0,2.086,2.2737,0.676,8964000.0,6317000.0,2621000.0,1098000.0,,,,,4825000.0,995000.0,1926000.0,1738000.0,0.0933,0.3176,0.1406,-3.6542,-1.487,6.1116,0.4021,11771000.0,,6946000.0,,,1916000.0,4733000.0,,8964000.0,,,,,,,,,,,,,2395000.0,2392000.0,,,,,,,,13000.0,,,,,10000.0,,,,0.2796,0.1901,0.6094,1.9793,0.3787,2047000.0,479000.0,140000.0,0.3033,1916000.0,1926000.0
4,5,"А-СТАРТ, ООО",1125905005005.0,2012-06-06,5.5,,Действующая,5905292013.0,Пермский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,12207000.0,670000.0,0.0349,,0.0337,7723000.0,19889000.0,1729000.0,22000.0,,2196000.0,,2196000.0,,2657000.0,451000.0,,0.0023,0.1911,0.0369,-16.1242,-1.6218,26.0665,0.469,9560000.0,,9560000.0,,,441000.0,4484000.0,,7723000.0,,,,,,,,,,,,,567000.0,670000.0,,,,,,,,,,,,,103000.0,,,,0.0408,0.0553,0.0349,2.2594,0.0337,19219000.0,88000.0,,0.0241,479000.0,451000.0
5,6,"А.В. ИНДАСТРИ, ООО",1045611053443.0,2004-09-30,13.0,,Действующая,5616011270.0,Оренбургская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,28113000.0,484000.0,1.5172,0.8432,0.6027,24163000.0,803000.0,2780000.0,131000.0,2348000.0,,,,15443000.0,995000.0,1977000.0,,0.005,0.1131,0.0703,-11.2221,-5.6167,13.22,0.1511,26136000.0,,10693000.0,,,-3371000.0,3950000.0,,244000.0,,,,,,,,,,,,,-180000.0,-90000.0,,,,,,,,,14000.0,,,,76000.0,,,,-0.0073,-0.0224,-0.1008,-0.1338,-0.1121,319000.0,,574000.0,-0.2242,-180000.0,1977000.0
6,7,"А/С ДАУРИЯ, ПК",1027501156880.0,1993-01-21,25.0,,Действующая,7507000811.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,755842000.0,95244000.0,0.0908,1.1046,0.0832,408660000.0,1144742000.0,108120000.0,7606000.0,,185188000.0,715000.0,171429000.0,140977000.0,136787000.0,410853000.0,,0.592,1.3166,0.5436,0.0053,0.0063,0.8397,2.1726,159801000.0,87000000.0,18824000.0,2113000.0,122949000.0,410749000.0,347182000.0,20503000.0,277499000.0,6045000.0,389866000.0,,196000.0,47888000.0,10000.0,,53933000.0,,1127574000.0,1260373000.0,389876000.0,-48872000.0,9023000.0,,,,41000000.0,,,,6045000.0,21135000.0,7456000.0,,3684000.0,46489000.0,,,,-0.0688,0.014,0.0079,-0.1082,0.0079,1049498000.0,293000.0,86221000.0,-0.0411,-47013000.0,410853000.0
7,8,"А/С ЗАПАДНАЯ, ООО",1023800734462.0,1996-07-08,21.5,,Действующая,3802005383.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,371000.0,256000.0,19.6923,1.113,0.9517,238000.0,269000.0,62000.0,69000.0,,,,,,,357000.0,,4.9286,9.3571,0.9623,0.3333,0.8947,0.0392,9.5,14000.0,,13000.0,,,-19160000.0,133000.0,,152000.0,,,,,,,,,,241000.0,241000.0,,12000.0,27000.0,,,,,,,,,,,,,15000.0,,,,0.0275,0.1262,0.1111,0.0285,0.1004,13000.0,,230000.0,0.0372,10000.0,357000.0
8,9,"А/С НИМАН, ООО",1032700160107.0,1994-08-01,23.5,,Действующая,2710006441.0,Хабаровский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,330941000.0,35583000.0,0.0605,0.9902,0.057,125234000.0,624034000.0,104403000.0,1268000.0,,1500000.0,250000.0,,270555000.0,77706000.0,39358000.0,,0.0044,0.4413,0.1189,-2.1819,-0.4175,7.4085,0.7091,290083000.0,,19528000.0,,2174000.0,35328000.0,205707000.0,,106427000.0,,563413000.0,,,,,,,,580001000.0,604831000.0,563413000.0,-33199000.0,-352000.0,,,,,,,,186000.0,24061000.0,,,3365000.0,12337000.0,,,,-0.0832,-0.0012,-0.0006,-0.534,-0.0006,588451000.0,,35935000.0,-0.0459,-28670000.0,39358000.0
9,10,"А/С СЕВЕР, ООО",1020300523297.0,1992-12-07,25.0,,Действующая,302000328.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,53385000.0,13736000.0,0.1231,1.4864,0.1096,19828000.0,125276000.0,12601000.0,1184000.0,351000.0,1460000.0,5000.0,,,17528000.0,47464000.0,,0.2903,3.5931,0.8891,0.5823,0.8236,0.1247,7.5223,4461000.0,111000.0,4461000.0,,19000.0,47101000.0,33557000.0,,18388000.0,,40000000.0,,,,,,,,125276000.0,139326000.0,40000000.0,1058000.0,4495000.0,,,,,,,,,2037000.0,,,496000.0,1896000.0,,,,0.0123,0.0926,0.0372,0.0147,0.0359,111540000.0,,9241000.0,0.0055,694000.0,47464000.0
10,11,"А/С ЧУКОТКА, ООО",1038700020864.0,1994-11-23,23.0,,Действующая,8706004315.0,Чукотский автономный округ,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,1143304000.0,230365000.0,0.3448,,0.2564,264651000.0,898502000.0,387953000.0,22445000.0,388291000.0,,1000000.0,,,344221000.0,1078645000.0,,0.4283,8.2654,0.9434,0.7546,0.9264,0.0599,13.589,64659000.0,5248000.0,57925000.0,10616000.0,,689204000.0,878653000.0,,263651000.0,,,,,2957000.0,,,5232000.0,,1133036000.0,1146511000.0,,208342000.0,230365000.0,,,23649000.0,3650000.0,,,2275000.0,435000.0,,,,45824000.0,68282000.0,,,150000.0,0.1304,0.2313,0.3448,0.1351,0.2564,668137000.0,44400000.0,,0.1811,162686000.0,1078645000.0
11,12,"АБАГУРСКИЙ КАРЬЕР, ООО",1024201822468.0,1997-05-26,20.5,,Действующая,4219006843.0,Кемеровская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,96834000.0,57988000.0,1.2221,1.869,0.55,17461000.0,105438000.0,14015000.0,15644000.0,427000.0,,,,,49648000.0,85404000.0,6974000.0,1.3687,2.6006,0.882,0.7955,0.856,0.1338,6.9443,11430000.0,,11430000.0,,,84967000.0,79373000.0,,13107000.0,,,,,,,,,,,,,25149000.0,26961000.0,,,,,,,,,,4354000.0,,801000.0,2613000.0,,,,0.2189,0.3512,0.3436,0.2523,0.2557,47450000.0,5233000.0,24053000.0,0.1889,19916000.0,85404000.0
12,13,"АБАКАНСКИЙ РУДНИК, ООО",1131902000834.0,2013-10-10,4.0,,Ликвидируется,1909001652.0,Хакасия (Республика),Добыча и обогащение железных руд,"Находится в стадии ликвидации от 03.02.2016, Сообщения о принятии решения о реорганизации от 04.03.2015",1171850000.0,172612000.0,0.1919,0.7488,0.161,779662000.0,1071914000.0,214742000.0,213000.0,695867000.0,3539000.0,10000.0,,,90977000.0,873450000.0,50940000.0,0.2899,1.0215,0.7454,0.1074,0.2391,0.3416,1.3301,294861000.0,85281000.0,277652000.0,,,-80097000.0,392188000.0,,765341000.0,953000.0,,,,140000000.0,,,141091000.0,,896776000.0,969670000.0,,-69662000.0,-57892000.0,,10000.0,9738000.0,,,,138000.0,938000.0,,,,3367000.0,16075000.0,,,,-0.0589,-0.0541,-0.0512,-0.0689,-0.054,899302000.0,,179564000.0,-0.0581,-62329000.0,873450000.0
13,14,"АБЗАКОВСКИЙ ЩЕБЕНЬ, ООО",1040202125336.0,2004-11-25,13.0,2016-12-30,Недействующая,201008031.0,Башкортостан (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Ликвидировано вследствие банкротства от 30.12.2016, Решение о признании должника банкротом и открытии конкурсного производства от 07.05.2016",1234000.0,1068000.0,0.3253,1.1762,0.2455,33000.0,4351000.0,880000.0,,,,,,,134000.0,-12647000.0,,,0.0769,-10.2488,1.0026,-10.5579,-1.0976,0.0865,13881000.0,,13881000.0,,,-12657000.0,1201000.0,,33000.0,,,,,,,,,,22037000.0,22037000.0,,-1931000.0,160000.0,,,,,,,,,,,,,2091000.0,,,,-1.1474,0.1528,0.0382,0.1653,0.0368,3283000.0,,908000.0,-0.4438,-1931000.0,-12647000.0
14,15,"АБИТЕК, ООО",1087746242627.0,2008-02-19,10.0,,Действующая,7706683009.0,Москва,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,45872000.0,54228000.0,0.8246,1.0532,0.4519,18380000.0,119994000.0,22467000.0,10000.0,,708000.0,,,,2880000.0,1323000.0,,0.0002,0.5614,0.0288,-12.8927,-0.6204,33.6727,0.6271,43841000.0,,43841000.0,,283000.0,1223000.0,27492000.0,,17861000.0,,65000.0,,,,,,,,108539000.0,108598000.0,65000.0,1390000.0,2740000.0,,,,,,,,,,,,52000.0,1402000.0,,,,0.0234,0.063,0.0234,1.0414,0.0228,65766000.0,12000.0,51488000.0,0.0076,906000.0,1323000.0
15,16,"АВА, ООО",1022601961557.0,1994-09-05,23.0,,Реорганизуется,2634041650.0,Ставропольский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Находится в процессе реорганизации в форме выделения от 29.09.2017,30082000.0,218000.0,0.0116,,0.0115,14536000.0,19029000.0,5136000.0,85000.0,,5600000.0,,5600000.0,,10325000.0,95000.0,,0.0035,0.2141,0.0032,-152.0105,-0.9289,315.6526,0.6375,24387000.0,,24387000.0,,,80000.0,15546000.0,,14536000.0,,,,,,,,,,,,,81000.0,218000.0,,,,,,,,,,,,,137000.0,,,,0.0025,0.0073,0.0116,-2.2857,0.0115,18811000.0,16000.0,,0.0042,80000.0,95000.0
16,17,"АВГУСТ, ООО",1086320018377.0,2008-07-15,9.5,,Действующая,6322043507.0,Самарская область,"Добыча прочих полезных ископаемых, не включенных в другие группировки",,3752000.0,401000.0,8.02,1.1623,0.8891,3193000.0,451000.0,556000.0,3000.0,,,,,3964000.0,,-552000.0,270000.0,0.0007,0.1299,-0.1471,6.7844,-6.6995,-7.7971,0.1299,4304000.0,,340000.0,,3060000.0,-562000.0,559000.0,,,,,,,,,,,,,,,-7000.0,56000.0,,,,,,,,9000.0,,,,1500000.0,1572000.0,,,,-0.003,0.0155,0.1418,0.0201,0.1242,50000.0,4000.0,75000.0,-0.0244,-11000.0,-552000.0
17,18,"АВТОДОР, ООО",1141101003284.0,2014-07-01,3.5,,Действующая,1101150406.0,Коми (Республика),"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Сообщения о принятии решения о реорганизации от 03.12.2014,188286000.0,84332000.0,1.3859,3.3668,0.5809,39977000.0,145182000.0,5615000.0,12387000.0,,6989000.0,,,,63509000.0,135661000.0,5026000.0,1.7305,1.8582,0.7205,0.7053,0.6452,0.3879,3.2498,45636000.0,66587000.0,27330000.0,12268000.0,7046000.0,70328000.0,148309000.0,,31991000.0,,,,,,,,,,175248000.0,181044000.0,20283000.0,50651000.0,59284000.0,,,,,,,,1870000.0,,,,38727000.0,49230000.0,,,3316000.0,0.2228,0.5481,0.6902,0.3273,0.4083,60850000.0,11773000.0,20022000.0,0.2609,37874000.0,135661000.0
18,19,"АВТОДОРТРЕЙД-БТК, ООО",1027739129186.0,2002-03-01,16.0,,Действующая,7703324065.0,Москва,Добыча сырой нефти,,6335000.0,14623000.0,0.0414,2.7201,0.0398,53000.0,367827000.0,3457000.0,2821000.0,,,,,,,356000.0,5376000.0,0.4718,1.0507,0.0562,0.8511,0.0482,16.7949,1.0507,5979000.0,,5724000.0,,,346000.0,6282000.0,,5000.0,,,,,,,,,,,,,6672000.0,9247000.0,,,,,,,,,283000.0,,,866000.0,3158000.0,,,,,2.671,0.0258,,0.0251,353204000.0,1336000.0,,0.0094,3451000.0,356000.0
19,20,"АГАН-БУРЕНИЕ, ООО",1048600526589.0,2004-11-30,13.0,2008-09-15,Недействующая,8620015890.0,Тюменская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",Прекратило деятельность при преобразовании от 15.09.2008,251749000.0,3204000.0,0.0909,,0.0834,66653000.0,38433000.0,15775000.0,8000.0,314754000.0,680075000.0,,657023000.0,207973000.0,168196000.0,-1393388000.0,,,0.0175,-5.5348,1.0478,-7.888,-1.1807,0.1918,965062000.0,,740709000.0,,,-1772842000.0,185096000.0,,13071000.0,,,,,,,,118000.0,,57264000.0,98611000.0,,3778000.0,3204000.0,,,,,,,118000.0,,,,,1819000.0,1245000.0,,,,0.0386,0.0163,0.0909,-0.008,0.0834,35229000.0,,,0.2918,11213000.0,-1393388000.0
20,21,"АГАТ, ООО",1063304010054.0,2006-03-20,11.5,,Действующая,3304013504.0,Владимирская область,"Добыча камня, песка и глины",,136271000.0,4071000.0,0.0806,,0.0746,97998000.0,54564000.0,17607000.0,746000.0,,25146000.0,,25146000.0,68883000.0,17375000.0,40484000.0,,0.0106,0.2958,0.2971,-1.4206,-1.5027,2.3659,0.5418,70641000.0,,1755000.0,655000.0,,-1292000.0,38273000.0,,97998000.0,,,,,,,,22645000.0,,55228000.0,117242000.0,,-1292000.0,4071000.0,,,22645000.0,,,,,,7173000.0,,,2185000.0,375000.0,,,,-0.0101,0.0306,0.0806,-0.0348,0.0746,50493000.0,,,-0.0237,-1292000.0,40487000.0
21,22,"АГАТ, ООО",1024901149580.0,1996-09-20,21.0,,Реорганизуется,4907005752.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Находится в процессе реорганизации в форме присоединения к нему других ЮЛ от 08.12.2016, Сообщения о принятии решения о реорганизации от 01.03.2017",760346000.0,21303000.0,0.0515,1.1268,0.049,206399000.0,435032000.0,70515000.0,140000.0,,304910000.0,,304910000.0,,427771000.0,400434000.0,,0.0025,2.294,0.5266,0.4846,0.3503,0.8988,10.0712,55003000.0,,55003000.0,,51631000.0,400259000.0,553947000.0,38468000.0,154769000.0,,693789000.0,,,,,,,,300814000.0,343792000.0,693789000.0,577013000.0,2398000.0,,,,,,,,32550000.0,44849000.0,,,592676000.0,5762000.0,,,,0.7323,0.0034,0.0055,2.8037,0.0055,413729000.0,251000.0,18905000.0,1.3245,576214000.0,400433000.0
22,23,"АГЕЕВСКИЙ КАРЬЕР, ООО",1047103522003.0,2004-10-13,13.0,,Действующая,7133025102.0,Тульская область,Добыча глины и каолина,,42499000.0,219000.0,,0.1277,1.0,10732000.0,219000.0,798000.0,20000.0,,,2401000.0,,43408000.0,314000.0,-4300000.0,,0.0004,0.6721,-0.1012,3.4958,-0.4732,-10.8835,0.6788,46799000.0,,3391000.0,,,-12686000.0,31767000.0,,5230000.0,,,,,,,,,,,,,,-1496000.0,,,,,,,,,,,,4695000.0,3199000.0,,,,0.0,-0.2359,-0.8723,0.0002,-6.8311,,,1715000.0,-0.0046,-1000.0,-4300000.0
23,24,"АГИДЕЛЬ, ООО",1120280023380.0,2012-06-05,5.5,,Действующая,274166671.0,Башкортостан (Республика),"Добыча камня, песка и глины",,13542000.0,5027000.0,1.1034,1.0623,0.5246,12190000.0,9583000.0,396000.0,65000.0,,2235000.0,,2235000.0,6400000.0,891000.0,1627000.0,,0.0067,0.0476,0.1201,-6.4923,-7.8129,7.3233,0.1397,9680000.0,,3089000.0,,,1617000.0,1352000.0,,12190000.0,,,,,,,,,,,,,-1777000.0,295000.0,,,,,,,,,,,,1539000.0,3611000.0,,,,-0.161,0.0219,0.0318,-0.7064,0.0308,4556000.0,,4732000.0,-0.1854,-1777000.0,1627000.0
24,25,"АГК, ОАО",1027401784740.0,1999-12-29,18.0,,Действующая,7435006346.0,Челябинская область,Добыча и обогащение медной руды,Сообщения о принятии решения о реорганизации от 29.05.2013,6402815000.0,743022000.0,0.4628,3.5919,0.3164,5737597000.0,2348443000.0,116984000.0,357000.0,,377828000.0,12000000.0,,5315458000.0,545821000.0,259307000.0,55095000.0,0.0001,0.0207,0.0405,-21.1267,-8.2353,23.692,0.1154,5765680000.0,,433195000.0,,,249142000.0,665218000.0,534344000.0,4350115000.0,,463647000.0,,38000.0,,,,18235000.0,,2508310000.0,2648284000.0,463647000.0,85987000.0,536159000.0,,,96687000.0,,,,18235000.0,,415723000.0,757775000.0,,73585000.0,108034000.0,,,,0.0108,0.107,0.2958,0.3056,0.2283,1605421000.0,,151768000.0,0.0293,68746000.0,259307000.0
25,26,"АГК, ООО",1092801011270.0,2009-11-26,8.0,,Ликвидируется,2801146598.0,Амурская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Находится в стадии ликвидации от 20.11.2017, Определение о введении наблюдения от 11.11.2017",47218000.0,7885000.0,0.2152,1.6325,0.1771,16954000.0,44530000.0,20617000.0,1285000.0,,9870000.0,,9870000.0,1720000.0,4401000.0,464000.0,,0.0905,0.7012,0.0098,-35.5388,-0.5449,100.7629,0.8205,36884000.0,2054000.0,35164000.0,,,454000.0,30265000.0,,16954000.0,,,,,,,,,,,,,134000.0,3055000.0,,,,,,,,,1575000.0,,,1418000.0,2764000.0,,,,0.0003,0.0728,0.0737,0.024,0.0686,36645000.0,123000.0,4830000.0,0.0002,11000.0,464000.0
26,27,"АГРО ТОРФ ЛТД, ООО",1116027000682.0,2011-01-27,7.0,,Действующая,6037004958.0,Псковская область,Добыча торфа,,86417000.0,5442000.0,0.1495,1.2802,0.13,36230000.0,41852000.0,6780000.0,13326000.0,,8283000.0,,8283000.0,,17714000.0,38147000.0,114000.0,0.3853,0.8121,0.4414,0.0503,0.0382,1.2654,1.2551,39987000.0,2080000.0,39759000.0,,,-91000.0,50187000.0,,35587000.0,,,,,,,,,,40647000.0,40647000.0,,-1413000.0,1191000.0,,,,,,,,158000.0,36000.0,361000.0,,896000.0,3622000.0,,,,-0.0142,0.0198,0.0293,-0.0292,0.0285,36410000.0,,4137000.0,-0.027,-1131000.0,38147000.0
27,28,"АГРОКОМПЛЕКС, ООО",1087154018379.0,2008-05-13,9.5,,Действующая,7104504728.0,Тульская область,Добыча и первичная обработка известняка и гипсового камня,,350732000.0,35844000.0,0.3536,6.0455,0.2612,177228000.0,137210000.0,42852000.0,286000.0,,195190000.0,,195190000.0,8438000.0,129326000.0,2690000.0,3468000.0,0.0019,0.289,0.0077,-64.884,-1.006,129.3836,1.1351,152852000.0,,144414000.0,,,2370000.0,173504000.0,,177228000.0,,,,,,,,,,,,,1104000.0,29915000.0,,,,,,,,,37326000.0,,,12799000.0,4284000.0,,,,0.0024,0.0856,0.2788,0.3295,0.218,101366000.0,343000.0,2461000.0,0.0055,761000.0,2690000.0
28,29,"АГРОМЕХДОРСТРОЙ, ООО",1027601070430.0,1996-11-18,21.0,,Действующая,7616005601.0,Ярославская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,15678000.0,2388000.0,0.1318,0.4072,0.1164,9413000.0,20510000.0,1161000.0,31000.0,10516000.0,262000.0,,262000.0,,5073000.0,13383000.0,,0.0152,0.5863,0.8536,0.2966,0.6337,0.1715,3.0817,2033000.0,,2033000.0,,,2445000.0,6265000.0,,9413000.0,,,,,,,,,,,,,-3139000.0,-3476000.0,,,,,,,,,138000.0,,,655000.0,180000.0,,,,-0.1909,-0.2222,-0.1449,-0.2229,-0.1695,18122000.0,,5864000.0,-0.1637,-3357000.0,13383000.0
29,30,"АГРОПРОМЭНЕРГО, ООО",1022602424360.0,1998-04-29,19.5,,Действующая,2605010150.0,Ставропольский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,106656000.0,8611000.0,0.1559,2.2165,0.1348,63576000.0,63860000.0,12009000.0,11000.0,,68764000.0,,69008000.0,,10354000.0,1624000.0,3885000.0,0.5698,0.9023,0.0152,-38.1478,-1.4381,64.6749,1.1878,36268000.0,20656000.0,36268000.0,,,-37685000.0,43080000.0,16253000.0,63517000.0,,10362000.0,,,,,,108000.0,,67206000.0,67206000.0,10362000.0,-3827000.0,4726000.0,,,,,,,108000.0,863000.0,6807000.0,,,452000.0,3061000.0,,,,-0.0299,0.055,0.0799,-1.9057,0.074,55249000.0,,,-0.0526,-3356000.0,1624000.0
30,31,"АГРОСНАБ, ООО",1037401867205.0,2003-06-02,14.5,,Действующая,7438017138.0,Челябинская область,"Добыча камня, песка и глины",,3661000.0,636000.0,0.2647,,0.2093,2778000.0,3039000.0,883000.0,,,3334000.0,2759000.0,3334000.0,,,163000.0,,,5.3841,0.0445,-16.0429,-2.9615,21.4601,5.3841,164000.0,,164000.0,,,153000.0,883000.0,,19000.0,,,,,,,,,,,,,624000.0,636000.0,,,,,,,,,,,,,12000.0,,,,,0.7051,0.2647,,0.2093,2403000.0,,,0.2053,624000.0,163000.0
31,32,"АГРОХИМ, АО",1021801062832.0,1992-10-28,25.0,,Действующая,1822000277.0,Удмуртская Республика,Добыча и первичная обработка известняка и гипсового камня,,3588000.0,192000.0,0.0705,,0.0659,2602000.0,2914000.0,978000.0,8000.0,,84000.0,,84000.0,,,3427000.0,,0.1039,12.8052,0.9551,0.2407,0.8367,0.047,12.8052,77000.0,,77000.0,,,934000.0,986000.0,,2602000.0,,,,,,,,,,,,,82000.0,192000.0,,,,,,,,,,,,,110000.0,,,,,0.0536,0.0705,0.0,0.0659,2722000.0,,,0.0,,3427000.0
32,33,"АГРОХИМСЕРВИС, АО",1041800081850.0,2004-04-27,13.5,,Действующая,1822004722.0,Удмуртская Республика,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,25900000.0,7022000.0,0.276,,0.2163,5909000.0,32466000.0,3928000.0,10614000.0,,,11000.0,,,5449000.0,24376000.0,,6.9646,9.542,0.9412,0.7576,0.9238,0.0625,13.1175,1524000.0,,1524000.0,,,24365000.0,19991000.0,,5898000.0,,,,,,,,,,,,,7409000.0,7022000.0,,,,,,,,28000.0,,,,1139000.0,780000.0,,,1000.0,0.2891,0.4597,0.276,0.3094,0.2163,25444000.0,,,0.2012,6531000.0,24376000.0
